pretrained	loss_name	batch_size	imratio	lr	epoch	train_loss	train_auc	test_loss	test_auc
True	square_hinge	5000	0.1	0.0001	0	1.0022521018981934	0.5031326413154602	1.0038715600967407	0.4968058168888092
True	square_hinge	5000	0.1	0.0001	1	1.007246494293213	0.47321730852127075	1.0079777240753174	0.4712311029434204
True	square_hinge	5000	0.1	0.0001	2	1.0110111236572266	0.4720050096511841	1.0128930807113647	0.4626743793487549
True	square_hinge	5000	0.1	0.0001	3	1.015641212463379	0.4664810001850128	1.0166116952896118	0.45991867780685425
True	square_hinge	5000	0.1	0.0001	4	1.0200949907302856	0.46207988262176514	1.0203577280044556	0.4617760181427002
True	square_hinge	5000	0.1	0.0001	5	1.0219082832336426	0.46497392654418945	1.0250247716903687	0.4623646140098572
True	square_hinge	5000	0.1	0.0001	6	1.0268616676330566	0.46358543634414673	1.030979871749878	0.46200552582740784
True	square_hinge	5000	0.1	0.0001	7	1.0277410745620728	0.4684954285621643	1.0358045101165771	0.46295109391212463
True	square_hinge	5000	0.1	0.0001	8	1.0308338403701782	0.46768516302108765	1.0398039817810059	0.46362051367759705
True	square_hinge	5000	0.1	0.0001	9	1.0320388078689575	0.4733525812625885	1.0427066087722778	0.4639047682285309
True	square_hinge	5000	0.1	0.0001	10	1.0354197025299072	0.47075411677360535	1.0444072484970093	0.46431007981300354
True	square_hinge	5000	0.1	0.0001	11	1.0347015857696533	0.46820783615112305	1.0453158617019653	0.4646592438220978
True	square_hinge	5000	0.1	0.0001	12	1.0344070196151733	0.4737643003463745	1.045508861541748	0.46501877903938293
True	square_hinge	5000	0.1	0.0001	13	1.0338099002838135	0.4712861180305481	1.0454094409942627	0.4653884768486023
True	square_hinge	5000	0.1	0.0001	14	1.0299721956253052	0.4786129593849182	1.0449756383895874	0.465737521648407
True	square_hinge	5000	0.1	0.0001	15	1.0358647108078003	0.4701155424118042	1.0444177389144897	0.46613970398902893
True	square_hinge	5000	0.1	0.0001	16	1.0357286930084229	0.46939751505851746	1.0438019037246704	0.4665255546569824
True	square_hinge	5000	0.1	0.0001	17	1.0268611907958984	0.4825406074523926	1.0433470010757446	0.4668685793876648
True	square_hinge	5000	0.1	0.0001	18	1.0328811407089233	0.47562354803085327	1.042712926864624	0.4672101140022278
True	square_hinge	5000	0.1	0.0001	19	1.0319589376449585	0.4754211902618408	1.0420211553573608	0.46759259700775146
True	square_hinge	5000	0.1	0.0001	20	1.0281533002853394	0.4794381558895111	1.0412362813949585	0.46799853444099426
True	square_hinge	5000	0.1	0.0001	21	1.0288141965866089	0.47605571150779724	1.0405458211898804	0.46837401390075684
True	square_hinge	5000	0.1	0.0001	22	1.0289760828018188	0.4774853587150574	1.0399233102798462	0.4687352180480957
True	square_hinge	5000	0.1	0.0001	23	1.029374361038208	0.4765031933784485	1.0392059087753296	0.4691316485404968
True	square_hinge	5000	0.1	0.0001	24	1.029649019241333	0.4759443402290344	1.0385620594024658	0.4695042669773102
True	square_hinge	5000	0.1	0.0001	25	1.0303242206573486	0.47347110509872437	1.0379369258880615	0.4699620008468628
True	square_hinge	5000	0.1	0.0001	26	1.0270918607711792	0.4770861864089966	1.0372428894042969	0.4704223871231079
True	square_hinge	5000	0.1	0.0001	27	1.025837779045105	0.48034796118736267	1.0365827083587646	0.4708082377910614
True	square_hinge	5000	0.1	0.0001	28	1.02591073513031	0.4803292155265808	1.0359385013580322	0.4712107181549072
True	square_hinge	5000	0.1	0.0001	29	1.0266145467758179	0.4798549711704254	1.0353440046310425	0.4716428518295288
True	square_hinge	5000	0.1	0.0001	30	1.0232983827590942	0.4779372215270996	1.034700632095337	0.4720976948738098
True	square_hinge	5000	0.1	0.0001	31	1.0259143114089966	0.4794977307319641	1.0340956449508667	0.47253113985061646
True	square_hinge	5000	0.1	0.0001	32	1.0275051593780518	0.4781639575958252	1.0335172414779663	0.47296783328056335
True	square_hinge	5000	0.1	0.0001	33	1.019883155822754	0.4860838055610657	1.0329145193099976	0.47346946597099304
True	square_hinge	5000	0.1	0.0001	34	1.0232868194580078	0.4827238917350769	1.0322626829147339	0.47398585081100464
True	square_hinge	5000	0.1	0.0001	35	1.026210069656372	0.4768907427787781	1.03171706199646	0.47442591190338135
True	square_hinge	5000	0.1	0.0001	36	1.0223736763000488	0.48215872049331665	1.031087875366211	0.4749351441860199
True	square_hinge	5000	0.1	0.0001	37	1.023105263710022	0.4836232364177704	1.0304913520812988	0.475407212972641
True	square_hinge	5000	0.1	0.0001	38	1.021559238433838	0.4851450026035309	1.0298402309417725	0.47593623399734497
