pretrained	loss_name	batch_size	imratio	lr	epoch	train_loss	train_auc	test_loss	test_auc
True	square_hinge	50	0.5	1.0	0	1.0000665187835693	0.5152949690818787	1.000012755393982	0.5023043751716614
True	square_hinge	50	0.5	1.0	1	1.0001349449157715	0.5746558904647827	0.9999391436576843	0.57159423828125
True	square_hinge	50	0.5	1.0	2	1.0000243186950684	0.47997912764549255	0.9999927878379822	0.4782121777534485
True	square_hinge	50	0.5	1.0	3	1.0000226497650146	0.4801176190376282	0.9999936819076538	0.4799548387527466
True	square_hinge	50	0.5	1.0	4	1.000016450881958	0.48430100083351135	0.9999926686286926	0.4846749007701874
True	square_hinge	50	0.5	1.0	5	1.0000147819519043	0.48733463883399963	0.9999916553497314	0.4878068268299103
True	square_hinge	50	0.5	1.0	6	0.9999762177467346	0.5028496980667114	0.9999254941940308	0.4984489381313324
True	square_hinge	50	0.5	1.0	7	0.9999445080757141	0.49923697113990784	0.9999998211860657	0.49746713042259216
True	square_hinge	50	0.5	1.0	8	0.9999653100967407	0.4992218315601349	0.9999998211860657	0.5000343322753906
True	square_hinge	50	0.5	1.0	9	0.9999679327011108	0.49547821283340454	0.9999998211860657	0.4953711926937103
True	square_hinge	50	0.5	1.0	10	0.9999644756317139	0.496875524520874	0.9999998211860657	0.49650853872299194
True	square_hinge	50	0.5	1.0	11	0.999952495098114	0.4993712902069092	0.9999998211860657	0.4984937608242035
True	square_hinge	50	0.5	1.0	12	0.9999539256095886	0.5014011859893799	0.9999998211860657	0.5014367699623108
True	square_hinge	50	0.5	1.0	13	0.9999696612358093	0.500451385974884	0.9999998211860657	0.4985090494155884
True	square_hinge	50	0.5	1.0	14	0.9999675154685974	0.5018318891525269	0.9999998211860657	0.5004093647003174
True	square_hinge	50	0.5	1.0	15	0.99996018409729	0.5004618167877197	0.9999998211860657	0.499024897813797
True	square_hinge	50	0.5	1.0	16	0.9999465346336365	0.4997028410434723	0.9999998211860657	0.49919626116752625
True	square_hinge	50	0.5	1.0	17	0.9999544024467468	0.5011518597602844	0.9999998211860657	0.501214861869812
True	square_hinge	50	0.5	1.0	18	0.9999536871910095	0.5006160140037537	0.9999998211860657	0.500451922416687
True	square_hinge	50	0.5	1.0	19	0.9999539256095886	0.5035767555236816	0.9999998211860657	0.5034903287887573
True	square_hinge	50	0.5	1.0	20	0.9999504089355469	0.49957576394081116	0.9999998211860657	0.49863487482070923
True	square_hinge	50	0.5	1.0	21	0.9999752044677734	0.5043624639511108	0.9999998211860657	0.5039553046226501
