pretrained	loss_name	batch_size	imratio	lr	epoch	train_loss	train_auc	test_loss	test_auc
True	square_hinge	50	0.1	0.001	0	0.9569117426872253	0.5927984714508057	0.944098711013794	0.6084925532341003
True	square_hinge	50	0.1	0.001	1	0.9126046895980835	0.6307941675186157	0.9040791988372803	0.6391562223434448
True	square_hinge	50	0.1	0.001	2	0.8733066916465759	0.6549992561340332	0.8664042949676514	0.6603135466575623
True	square_hinge	50	0.1	0.001	3	0.8561694025993347	0.6624472141265869	0.8502756953239441	0.669035792350769
True	square_hinge	50	0.1	0.001	4	0.8328467011451721	0.6756709814071655	0.824007511138916	0.6821958422660828
True	square_hinge	50	0.1	0.001	5	0.813458263874054	0.6870651841163635	0.8162122368812561	0.6863334774971008
True	square_hinge	50	0.1	0.001	6	0.817814826965332	0.6827563047409058	0.8052352666854858	0.6921191215515137
True	square_hinge	50	0.1	0.001	7	0.7775684595108032	0.708532452583313	0.7948043942451477	0.7007993459701538
True	square_hinge	50	0.1	0.001	8	0.7761450409889221	0.7076233625411987	0.8048083186149597	0.6899127960205078
True	square_hinge	50	0.1	0.001	9	0.7800434827804565	0.7039559483528137	0.8139649629592896	0.6838616132736206
True	square_hinge	50	0.1	0.001	10	0.7558058500289917	0.7184894680976868	0.7991850972175598	0.6932362914085388
True	square_hinge	50	0.1	0.001	11	0.7244218587875366	0.7342775464057922	0.7499316930770874	0.7186524868011475
True	square_hinge	50	0.1	0.001	12	0.7254191040992737	0.7333084940910339	0.7686718106269836	0.7135131359100342
True	square_hinge	50	0.1	0.001	13	0.7414107918739319	0.7285267114639282	0.7898535132408142	0.6992718577384949
True	square_hinge	50	0.1	0.001	14	0.7069530487060547	0.742853045463562	0.7385048270225525	0.7243695259094238
True	square_hinge	50	0.1	0.001	15	0.6929688453674316	0.748056173324585	0.7404202222824097	0.7245460152626038
True	square_hinge	50	0.1	0.001	16	0.6956081986427307	0.747347354888916	0.7476370334625244	0.7248543500900269
True	square_hinge	50	0.1	0.001	17	0.6886279582977295	0.7514033317565918	0.7326041460037231	0.7272669076919556
True	square_hinge	50	0.1	0.001	18	0.6859766244888306	0.7536404132843018	0.742979109287262	0.7219732999801636
True	square_hinge	50	0.1	0.001	19	0.6873958706855774	0.7565335035324097	0.7254151105880737	0.731596827507019
True	square_hinge	50	0.1	0.001	20	0.7164247632026672	0.7475544214248657	0.7924781441688538	0.7026325464248657
True	square_hinge	50	0.1	0.001	21	0.6628243327140808	0.7629973292350769	0.7345099449157715	0.7262923717498779
True	square_hinge	50	0.1	0.001	22	0.6776018738746643	0.7595139741897583	0.7289538383483887	0.7352688312530518
True	square_hinge	50	0.1	0.001	23	0.678231954574585	0.7628313899040222	0.7291023135185242	0.7457534670829773
True	square_hinge	50	0.1	0.001	24	0.6998668909072876	0.7463098764419556	0.7501761317253113	0.7205987572669983
True	square_hinge	50	0.1	0.001	25	0.6558021306991577	0.7668102979660034	0.7241474390029907	0.7314529418945312
True	square_hinge	50	0.1	0.001	26	0.6335550546646118	0.7777554392814636	0.7134175896644592	0.7383241057395935
True	square_hinge	50	0.1	0.001	27	0.6377817392349243	0.7771335244178772	0.7196412086486816	0.7356666922569275
True	square_hinge	50	0.1	0.001	28	0.6186819672584534	0.7839534282684326	0.7003251314163208	0.7452068328857422
True	square_hinge	50	0.1	0.001	29	0.6213106513023376	0.7853207588195801	0.7151535749435425	0.7452132701873779
True	square_hinge	50	0.1	0.001	30	0.6164698600769043	0.7875067591667175	0.7163273096084595	0.7364713549613953
True	square_hinge	50	0.1	0.001	31	0.6397501230239868	0.7797335386276245	0.7281841039657593	0.7460747361183167
True	square_hinge	50	0.1	0.001	32	0.6223599910736084	0.787147045135498	0.7327137589454651	0.7326740622520447
True	square_hinge	50	0.1	0.001	33	0.6011830568313599	0.7929824590682983	0.6875889897346497	0.7528867125511169
True	square_hinge	50	0.1	0.001	34	0.608335554599762	0.7917424440383911	0.7137290239334106	0.7440904974937439
True	square_hinge	50	0.1	0.001	35	0.6104568243026733	0.7970690727233887	0.7083007097244263	0.7538692951202393
True	square_hinge	50	0.1	0.001	36	0.5925347208976746	0.7972003817558289	0.701835572719574	0.746390163898468
True	square_hinge	50	0.1	0.001	37	0.6125764846801758	0.78630530834198	0.7353935837745667	0.7303328514099121
True	square_hinge	50	0.1	0.001	38	0.5812979340553284	0.8014519810676575	0.697959840297699	0.7475355863571167
True	square_hinge	50	0.1	0.001	39	0.5789021253585815	0.802676796913147	0.6932202577590942	0.7497296929359436
True	square_hinge	50	0.1	0.001	40	0.5682679414749146	0.807104229927063	0.6906688213348389	0.7534791827201843
True	square_hinge	50	0.1	0.001	41	0.5604140162467957	0.8119760751724243	0.6699145436286926	0.7609432935714722
True	square_hinge	50	0.1	0.001	42	0.5654405355453491	0.8094077110290527	0.6779259443283081	0.7575750350952148
True	square_hinge	50	0.1	0.001	43	0.6229333281517029	0.809087872505188	0.7004761695861816	0.7526784539222717
True	square_hinge	50	0.1	0.001	44	0.5592467188835144	0.8118215799331665	0.6677108407020569	0.7674403786659241
True	square_hinge	50	0.1	0.001	45	0.5793803930282593	0.8077083230018616	0.688262939453125	0.7529944777488708
True	square_hinge	50	0.1	0.001	46	0.6001756191253662	0.8079223036766052	0.7220233678817749	0.7606236934661865
True	square_hinge	50	0.1	0.001	47	0.5404084920883179	0.8206859827041626	0.6685469746589661	0.7617055177688599
True	square_hinge	50	0.1	0.001	48	0.5380634069442749	0.821423351764679	0.6704141497612	0.7627314329147339
True	square_hinge	50	0.1	0.001	49	0.5421047210693359	0.8196479082107544	0.660678505897522	0.7688264846801758
True	square_hinge	50	0.1	0.001	50	0.5531385540962219	0.8146172761917114	0.6664563417434692	0.7662292718887329
True	square_hinge	50	0.1	0.001	51	0.5394353270530701	0.8200670480728149	0.6623875498771667	0.7689458131790161
True	square_hinge	50	0.1	0.001	52	0.5288580060005188	0.825018048286438	0.6673756241798401	0.7659639120101929
True	square_hinge	50	0.1	0.001	53	0.542084813117981	0.8273199200630188	0.6919127702713013	0.7693156003952026
True	square_hinge	50	0.1	0.001	54	0.5614680647850037	0.8200535774230957	0.6852585077285767	0.7561471462249756
True	square_hinge	50	0.1	0.001	55	0.5136245489120483	0.83031165599823	0.6567775011062622	0.7686873078346252
True	square_hinge	50	0.1	0.001	56	0.5402061343193054	0.820967435836792	0.6763565540313721	0.7611774206161499
True	square_hinge	50	0.1	0.001	57	0.5425310134887695	0.8224449753761292	0.6598719358444214	0.7793254852294922
True	square_hinge	50	0.1	0.001	58	0.5763943195343018	0.8226007223129272	0.7142099738121033	0.7702694535255432
True	square_hinge	50	0.1	0.001	59	0.5189065933227539	0.82952481508255	0.6466193199157715	0.7755719423294067
True	square_hinge	50	0.1	0.001	60	0.5380450487136841	0.8284711837768555	0.6683305501937866	0.7650604248046875
True	square_hinge	50	0.1	0.001	61	0.5051332116127014	0.835981011390686	0.6492591500282288	0.7754551768302917
True	square_hinge	50	0.1	0.001	62	0.5446271896362305	0.8173316121101379	0.6868783235549927	0.7580434679985046
True	square_hinge	50	0.1	0.001	63	0.49552562832832336	0.8380704522132874	0.6603728532791138	0.7736738324165344
True	square_hinge	50	0.1	0.001	64	0.5172731876373291	0.8328928351402283	0.6378504633903503	0.7835984826087952
True	square_hinge	50	0.1	0.001	65	0.504226803779602	0.8356376886367798	0.6544313430786133	0.7743309736251831
True	square_hinge	50	0.1	0.001	66	0.5025275349617004	0.8364120721817017	0.6594491600990295	0.7701308727264404
True	square_hinge	50	0.1	0.001	67	0.4979100823402405	0.8372393846511841	0.6677502989768982	0.7692800164222717
True	square_hinge	50	0.1	0.001	68	0.4998944401741028	0.8403580188751221	0.6760218143463135	0.7709936499595642
True	square_hinge	50	0.1	0.001	69	0.49835363030433655	0.8418922424316406	0.6673126220703125	0.7742618322372437
True	square_hinge	50	0.1	0.001	70	0.47294580936431885	0.8504300117492676	0.6438781023025513	0.777691125869751
True	square_hinge	50	0.1	0.001	71	0.48204731941223145	0.8450192213058472	0.6322312951087952	0.7859885692596436
True	square_hinge	50	0.1	0.001	72	0.48494401574134827	0.8456990122795105	0.6426349878311157	0.7851213812828064
True	square_hinge	50	0.1	0.001	73	0.46490001678466797	0.8520470857620239	0.6363008618354797	0.7801198363304138
True	square_hinge	50	0.1	0.001	74	0.5111446380615234	0.8374155163764954	0.6427680850028992	0.7752590775489807
True	square_hinge	50	0.1	0.001	75	0.5560755729675293	0.838245153427124	0.6885989308357239	0.7849995493888855
True	square_hinge	50	0.1	0.001	76	0.45884132385253906	0.8567672371864319	0.6520346999168396	0.7805856466293335
True	square_hinge	50	0.1	0.001	77	0.4623386561870575	0.8557590246200562	0.6355189681053162	0.7865196466445923
True	square_hinge	50	0.1	0.001	78	0.4636533558368683	0.8535192608833313	0.6236457228660583	0.7868230938911438
True	square_hinge	50	0.1	0.001	79	0.5160201787948608	0.8405308127403259	0.6655173897743225	0.7849521636962891
True	square_hinge	50	0.1	0.001	80	0.47615259885787964	0.8568728566169739	0.6197342872619629	0.7885840535163879
True	square_hinge	50	0.1	0.001	81	0.4758685529232025	0.849317729473114	0.6342563629150391	0.7896861433982849
True	square_hinge	50	0.1	0.001	82	0.4567261040210724	0.8548270463943481	0.6396596431732178	0.7815065383911133
True	square_hinge	50	0.1	0.001	83	0.4451470971107483	0.8606187105178833	0.6275075078010559	0.7889499664306641
True	square_hinge	50	0.1	0.001	84	0.4725354313850403	0.8598791360855103	0.662006139755249	0.786125659942627
True	square_hinge	50	0.1	0.001	85	0.4867953360080719	0.8448484539985657	0.6628870964050293	0.7798147797584534
True	square_hinge	50	0.1	0.001	86	0.4541861414909363	0.8555549383163452	0.6588132977485657	0.7742489576339722
True	square_hinge	50	0.1	0.001	87	0.5230527520179749	0.8516605496406555	0.6868451237678528	0.7881949543952942
