pretrained	loss_name	batch_size	imratio	lr	epoch	train_loss	train_auc	test_loss	test_auc
True	square_hinge	10	0.001	0.316227766016838	0	1.0	0.5033806562423706	1.0	0.5023003220558167
True	square_hinge	10	0.001	0.316227766016838	1	1.0	0.5018003582954407	1.0	0.5012999773025513
True	square_hinge	10	0.001	0.316227766016838	2	1.0	0.5016603469848633	1.0	0.5013999938964844
True	square_hinge	10	0.001	0.316227766016838	3	1.0	0.5023404955863953	1.0	0.5015000104904175
True	square_hinge	10	0.001	0.316227766016838	4	1.0	0.5026605129241943	1.0	0.5018999576568604
True	square_hinge	10	0.001	0.316227766016838	5	1.0	0.5018603801727295	1.0	0.5015000104904175
True	square_hinge	10	0.001	0.316227766016838	6	1.0	0.5027205348014832	1.0	0.501800000667572
True	square_hinge	10	0.001	0.316227766016838	7	1.0	0.5022804737091064	1.0	0.5016999840736389
True	square_hinge	10	0.001	0.316227766016838	8	1.0	0.5022804737091064	1.0	0.5019999742507935
True	square_hinge	10	0.001	0.316227766016838	9	1.0	0.5015803575515747	1.0	0.5008999705314636
True	square_hinge	10	0.001	0.316227766016838	10	1.0	0.501360297203064	1.0	0.5010000467300415
True	square_hinge	10	0.001	0.316227766016838	11	1.0	0.5013802647590637	1.0	0.5008000135421753
True	square_hinge	10	0.001	0.316227766016838	12	1.0	0.50210040807724	1.0	0.5013999938964844
True	square_hinge	10	0.001	0.316227766016838	13	1.0	0.50262051820755	1.0	0.501800000667572
True	square_hinge	10	0.001	0.316227766016838	14	1.0	0.5027005672454834	1.0	0.5015999674797058
True	square_hinge	10	0.001	0.316227766016838	15	1.0	0.5017803311347961	1.0	0.5011999607086182
True	square_hinge	10	0.001	0.316227766016838	16	1.0	0.501880407333374	1.0	0.5011000037193298
True	square_hinge	10	0.001	0.316227766016838	17	1.0	0.5019403696060181	1.0	0.5009999871253967
True	square_hinge	10	0.001	0.316227766016838	18	1.0	0.5026005506515503	1.0	0.5012999773025513
True	square_hinge	10	0.001	0.316227766016838	19	1.0	0.5025205016136169	1.0	0.5015999674797058
True	square_hinge	10	0.001	0.316227766016838	20	1.0	0.5029206275939941	1.0	0.5023000240325928
True	square_hinge	10	0.001	0.316227766016838	21	1.0	0.5036807656288147	1.0	0.5023000240325928
True	square_hinge	10	0.001	0.316227766016838	22	1.0	0.5027604103088379	1.0	0.501800000667572
True	square_hinge	10	0.001	0.316227766016838	23	1.0	0.5035406947135925	1.0	0.5026994943618774
True	square_hinge	10	0.001	0.316227766016838	24	1.0	0.5034406781196594	1.0	0.5024999976158142
True	square_hinge	10	0.001	0.316227766016838	25	1.0	0.5018203258514404	1.0	0.5010000467300415
True	square_hinge	10	0.001	0.316227766016838	26	1.0	0.502140462398529	1.0	0.5015000104904175
True	square_hinge	10	0.001	0.316227766016838	27	1.0	0.5030205845832825	1.0	0.5023000240325928
True	square_hinge	10	0.001	0.316227766016838	28	1.0	0.5017003417015076	1.0	0.5008999705314636
True	square_hinge	10	0.001	0.316227766016838	29	1.0	0.5019203424453735	1.0	0.5012999773025513
True	square_hinge	10	0.001	0.316227766016838	30	1.0	0.5023404359817505	1.0	0.5016999840736389
True	square_hinge	10	0.001	0.316227766016838	31	1.0	0.5020604133605957	1.0	0.5016000270843506
True	square_hinge	10	0.001	0.316227766016838	32	1.0	0.502360463142395	1.0	0.5012999773025513
True	square_hinge	10	0.001	0.316227766016838	33	1.0	0.5024204850196838	1.0	0.501800000667572
True	square_hinge	10	0.001	0.316227766016838	34	1.0	0.502780556678772	1.0	0.5017000436782837
True	square_hinge	10	0.001	0.316227766016838	35	1.0	0.5027405619621277	1.0	0.5015999674797058
True	square_hinge	10	0.001	0.316227766016838	36	1.0	0.5034207105636597	1.0	0.5025994777679443
True	square_hinge	10	0.001	0.316227766016838	37	1.0	0.5019804239273071	1.0	0.5012999773025513
True	square_hinge	10	0.001	0.316227766016838	38	1.0	0.502780556678772	1.0	0.5020000338554382
True	square_hinge	10	0.001	0.316227766016838	39	1.0	0.5024005174636841	1.0	0.501800000667572
True	square_hinge	10	0.001	0.316227766016838	40	1.0	0.5020204186439514	1.0	0.5011000037193298
True	square_hinge	10	0.001	0.316227766016838	41	1.0	0.5020804405212402	1.0	0.5016000270843506
True	square_hinge	10	0.001	0.316227766016838	42	1.0	0.5019204020500183	1.0	0.5014999508857727
True	square_hinge	10	0.001	0.316227766016838	43	1.0	0.5028205513954163	1.0	0.5015999674797058
True	square_hinge	10	0.001	0.316227766016838	44	1.0	0.5023004412651062	1.0	0.5016000270843506
True	square_hinge	10	0.001	0.316227766016838	45	1.0	0.5029805898666382	1.0	0.5019000172615051
True	square_hinge	10	0.001	0.316227766016838	46	1.0	0.5030006170272827	1.0	0.5017000436782837
True	square_hinge	10	0.001	0.316227766016838	47	1.0	0.5031806230545044	1.0	0.5022995471954346
True	square_hinge	10	0.001	0.316227766016838	48	1.0	0.5016602873802185	1.0	0.5012000203132629
True	square_hinge	10	0.001	0.316227766016838	49	1.0	0.502300500869751	1.0	0.501800000667572
True	square_hinge	10	0.001	0.316227766016838	50	1.0	0.5013802647590637	1.0	0.5008999705314636
True	square_hinge	10	0.001	0.316227766016838	51	1.0	0.5028805732727051	1.0	0.5023000240325928
True	square_hinge	10	0.001	0.316227766016838	52	1.0	0.5028805732727051	1.0	0.5019000172615051
