pretrained	loss_name	batch_size	imratio	lr	epoch	train_loss	train_auc	test_loss	test_auc
True	square_hinge	1000	0.01	0.1	0	0.9633590579032898	0.5790383815765381	0.9612390995025635	0.5835967659950256
True	square_hinge	1000	0.01	0.1	1	0.8881382346153259	0.6255522966384888	0.9246804714202881	0.6127691864967346
True	square_hinge	1000	0.01	0.1	2	0.908352792263031	0.6001976132392883	0.9343627095222473	0.591211199760437
True	square_hinge	1000	0.01	0.1	3	0.8575713038444519	0.6338741183280945	0.921866238117218	0.5999965667724609
True	square_hinge	1000	0.01	0.1	4	0.8979751467704773	0.6154853105545044	0.9335740804672241	0.6038103699684143
True	square_hinge	1000	0.01	0.1	5	0.8865062594413757	0.6087806224822998	0.9614290595054626	0.5915090441703796
True	square_hinge	1000	0.01	0.1	6	0.8068228960037231	0.6603959798812866	0.9058935046195984	0.6170738339424133
True	square_hinge	1000	0.01	0.1	7	0.9802044630050659	0.5472084283828735	0.9860907196998596	0.5532163381576538
True	square_hinge	1000	0.01	0.1	8	0.8756935596466064	0.6562532186508179	0.9262269735336304	0.6135731935501099
True	square_hinge	1000	0.01	0.1	9	0.8691571950912476	0.638892650604248	0.9261935949325562	0.5964733362197876
True	square_hinge	1000	0.01	0.1	10	0.9715835452079773	0.6308964490890503	0.9803523421287537	0.6069055795669556
True	square_hinge	1000	0.01	0.1	11	0.8107751607894897	0.6535352468490601	0.9123681783676147	0.612098217010498
True	square_hinge	1000	0.01	0.1	12	1.0039422512054443	0.6218624114990234	1.052475094795227	0.5932027697563171
True	square_hinge	1000	0.01	0.1	13	0.9035870432853699	0.6344168186187744	0.9471118450164795	0.6020523309707642
True	square_hinge	1000	0.01	0.1	14	0.8941071033477783	0.6711328029632568	0.9406833648681641	0.6193180680274963
True	square_hinge	1000	0.01	0.1	15	0.760965883731842	0.6883938312530518	0.9143080711364746	0.6351862549781799
True	square_hinge	1000	0.01	0.1	16	0.9684756398200989	0.6368367671966553	0.9846242666244507	0.6067939400672913
True	square_hinge	1000	0.01	0.1	17	0.8064066767692566	0.6519030928611755	0.9298436641693115	0.6137977838516235
True	square_hinge	1000	0.01	0.1	18	0.912862241268158	0.6608372330665588	0.948409378528595	0.6255881786346436
True	square_hinge	1000	0.01	0.1	19	0.8069161176681519	0.696900486946106	0.9203118681907654	0.6413612365722656
True	square_hinge	1000	0.01	0.1	20	0.8071088790893555	0.715079665184021	0.9434421062469482	0.6385830044746399
