pretrained	loss_name	batch_size	imratio	lr	epoch	train_loss	train_auc	test_loss	test_auc
True	square_hinge	5000	0.001	1.0	0	1.0000033378601074	0.38020259141921997	1.0000042915344238	0.47273945808410645
True	square_hinge	5000	0.001	1.0	1	1.0000603199005127	0.39672955870628357	1.000074863433838	0.47070807218551636
True	square_hinge	5000	0.001	1.0	2	1.0000033378601074	0.3864232003688812	1.0000375509262085	0.49271151423454285
True	square_hinge	5000	0.001	1.0	3	0.9999997019767761	0.4109213352203369	1.000023365020752	0.5013719201087952
True	square_hinge	5000	0.001	1.0	4	0.9999998807907104	0.4217601716518402	1.000006914138794	0.503559410572052
True	square_hinge	5000	0.001	1.0	5	1.0	0.4109661877155304	1.000002145767212	0.504366397857666
True	square_hinge	5000	0.001	1.0	6	1.0	0.4103591740131378	1.0000005960464478	0.50515216588974
True	square_hinge	5000	0.001	1.0	7	1.0	0.4254782497882843	1.0000003576278687	0.5058414340019226
True	square_hinge	5000	0.001	1.0	8	1.0	0.39147308468818665	1.0000001192092896	0.5062896609306335
True	square_hinge	5000	0.001	1.0	9	1.0	0.40248727798461914	1.0000001192092896	0.5065866708755493
True	square_hinge	5000	0.001	1.0	10	1.0	0.40751951932907104	1.0000001192092896	0.5067870616912842
True	square_hinge	5000	0.001	1.0	11	1.0	0.4015711843967438	1.0000001192092896	0.5069345235824585
True	square_hinge	5000	0.001	1.0	12	1.0	0.38799118995666504	1.0000001192092896	0.5070326924324036
True	square_hinge	5000	0.001	1.0	13	1.0	0.41650769114494324	1.0000001192092896	0.507098376750946
True	square_hinge	5000	0.001	1.0	14	1.0	0.3975832164287567	1.0000001192092896	0.5071390271186829
True	square_hinge	5000	0.001	1.0	15	1.0	0.39730289578437805	1.0	0.5071675181388855
True	square_hinge	5000	0.001	1.0	16	1.0	0.39221298694610596	1.0	0.5072110295295715
True	square_hinge	5000	0.001	1.0	17	1.0	0.401314914226532	1.0	0.507209837436676
True	square_hinge	5000	0.001	1.0	18	1.0	0.41894856095314026	1.0	0.5072325468063354
True	square_hinge	5000	0.001	1.0	19	1.0	0.43476760387420654	1.0	0.5072101354598999
True	square_hinge	5000	0.001	1.0	20	1.0	0.3980180025100708	1.0	0.5072529315948486
True	square_hinge	5000	0.001	1.0	21	1.0	0.4008888900279999	1.0	0.5072833299636841
True	square_hinge	5000	0.001	1.0	22	1.0	0.4105353355407715	1.0	0.5072994232177734
True	square_hinge	5000	0.001	1.0	23	1.0	0.38729286193847656	1.0	0.5073015093803406
True	square_hinge	5000	0.001	1.0	24	1.0	0.4056040048599243	1.0	0.5073127746582031
True	square_hinge	5000	0.001	1.0	25	1.0	0.41348710656166077	1.0	0.5073344111442566
True	square_hinge	5000	0.001	1.0	26	1.0	0.37722763419151306	1.0	0.5073570013046265
True	square_hinge	5000	0.001	1.0	27	1.0	0.39847421646118164	1.0	0.5073707103729248
True	square_hinge	5000	0.001	1.0	28	1.0	0.41751351952552795	1.0	0.5074039697647095
True	square_hinge	5000	0.001	1.0	29	1.0	0.40516674518585205	1.0	0.5074268579483032
True	square_hinge	5000	0.001	1.0	30	1.0	0.4079567790031433	1.0	0.5074499845504761
True	square_hinge	5000	0.001	1.0	31	1.0	0.4022471010684967	1.0	0.5074692964553833
True	square_hinge	5000	0.001	1.0	32	1.0	0.4132564663887024	1.0	0.5074694156646729
True	square_hinge	5000	0.001	1.0	33	1.0	0.4135943651199341	1.0	0.5074757933616638
True	square_hinge	5000	0.001	1.0	34	1.0	0.39305469393730164	1.0	0.5074954032897949
True	square_hinge	5000	0.001	1.0	35	1.0	0.43634670972824097	1.0	0.5075106620788574
True	square_hinge	5000	0.001	1.0	36	1.0	0.3996508717536926	1.0	0.5075263977050781
True	square_hinge	5000	0.001	1.0	37	1.0	0.3970418870449066	1.0	0.5075387358665466
True	square_hinge	5000	0.001	1.0	38	1.0	0.42337310314178467	1.0	0.5075811743736267
True	square_hinge	5000	0.001	1.0	39	1.0	0.4311213791370392	1.0	0.5075879096984863
True	square_hinge	5000	0.001	1.0	40	1.0	0.4109133183956146	1.0	0.5076050758361816
True	square_hinge	5000	0.001	1.0	41	1.0	0.4061405658721924	1.0	0.5075967907905579
True	square_hinge	5000	0.001	1.0	42	1.0	0.4059339463710785	1.0	0.5076219439506531
True	square_hinge	5000	0.001	1.0	43	1.0	0.4172404408454895	1.0	0.5076315402984619
True	square_hinge	5000	0.001	1.0	44	1.0	0.4026842713356018	1.0	0.507663905620575
True	square_hinge	5000	0.001	1.0	45	1.0	0.41015899181365967	1.0	0.5076586008071899
True	square_hinge	5000	0.001	1.0	46	1.0	0.4043195843696594	1.0	0.5076836943626404
True	square_hinge	5000	0.001	1.0	47	1.0	0.40565529465675354	1.0	0.5076918005943298
True	square_hinge	5000	0.001	1.0	48	1.0	0.3908308744430542	1.0	0.5077300667762756
True	square_hinge	5000	0.001	1.0	49	1.0	0.4043835997581482	1.0	0.5077313780784607
True	square_hinge	5000	0.001	1.0	50	1.0	0.39244207739830017	1.0	0.5077316761016846
True	square_hinge	5000	0.001	1.0	51	1.0	0.3974246382713318	1.0	0.5077669620513916
True	square_hinge	5000	0.001	1.0	52	1.0	0.43037599325180054	1.0	0.5077391862869263
