pretrained	loss_name	batch_size	imratio	lr	epoch	train_loss	train_auc	test_loss	test_auc
True	square_hinge	500	0.5	0.0316227766016838	0	0.8257211446762085	0.679207444190979	0.8446694612503052	0.66764897108078
True	square_hinge	500	0.5	0.0316227766016838	1	0.7771807909011841	0.7071624994277954	0.7954498529434204	0.6997174620628357
True	square_hinge	500	0.5	0.0316227766016838	2	0.7911952137947083	0.7103941440582275	0.8089226484298706	0.7175098061561584
True	square_hinge	500	0.5	0.0316227766016838	3	0.7165983319282532	0.7369988560676575	0.7475612163543701	0.7243545055389404
True	square_hinge	500	0.5	0.0316227766016838	4	0.7110757231712341	0.7401136159896851	0.735238790512085	0.7346000075340271
True	square_hinge	500	0.5	0.0316227766016838	5	0.6555855870246887	0.7678690552711487	0.6925389766693115	0.749791145324707
True	square_hinge	500	0.5	0.0316227766016838	6	0.6397610306739807	0.7766298651695251	0.6923251152038574	0.74974125623703
True	square_hinge	500	0.5	0.0316227766016838	7	0.6326470375061035	0.7864307761192322	0.6958013772964478	0.7684941291809082
True	square_hinge	500	0.5	0.0316227766016838	8	0.656055212020874	0.7788102030754089	0.7150060534477234	0.7727593183517456
True	square_hinge	500	0.5	0.0316227766016838	9	0.6121521592140198	0.7898775339126587	0.6261609792709351	0.7908787727355957
True	square_hinge	500	0.5	0.0316227766016838	10	0.5774535536766052	0.8051183223724365	0.641080379486084	0.7781385779380798
True	square_hinge	500	0.5	0.0316227766016838	11	0.6079407334327698	0.7918180823326111	0.6224164962768555	0.7934962511062622
True	square_hinge	500	0.5	0.0316227766016838	12	0.5372122526168823	0.8247848749160767	0.6262838840484619	0.7988860607147217
True	square_hinge	500	0.5	0.0316227766016838	13	0.538756787776947	0.822345495223999	0.577143132686615	0.8091720938682556
True	square_hinge	500	0.5	0.0316227766016838	14	0.5218943953514099	0.8322051763534546	0.5971049070358276	0.8111662268638611
True	square_hinge	500	0.5	0.0316227766016838	15	0.5529762506484985	0.8306838274002075	0.5907057523727417	0.8001807332038879
True	square_hinge	500	0.5	0.0316227766016838	16	0.5602075457572937	0.8160127401351929	0.6364303827285767	0.7829949259757996
True	square_hinge	500	0.5	0.0316227766016838	17	0.5071537494659424	0.8431589007377625	0.6043949723243713	0.8164360523223877
True	square_hinge	500	0.5	0.0316227766016838	18	0.5318408608436584	0.8390575647354126	0.5494024157524109	0.8189595937728882
True	square_hinge	500	0.5	0.0316227766016838	19	0.5012893676757812	0.8542112708091736	0.5290939211845398	0.8274487257003784
True	square_hinge	500	0.5	0.0316227766016838	20	0.508475661277771	0.8387216925621033	0.5698485970497131	0.811745822429657
True	square_hinge	500	0.5	0.0316227766016838	21	0.4662439823150635	0.8566327691078186	0.5169715881347656	0.8342912793159485
True	square_hinge	500	0.5	0.0316227766016838	22	0.45864811539649963	0.8580560088157654	0.5094482898712158	0.8394564986228943
True	square_hinge	500	0.5	0.0316227766016838	23	0.5492265224456787	0.8303194642066956	0.5905628204345703	0.8059099912643433
True	square_hinge	500	0.5	0.0316227766016838	24	0.4407919645309448	0.8663948774337769	0.5082842707633972	0.8394415378570557
True	square_hinge	500	0.5	0.0316227766016838	25	0.45497170090675354	0.8656026124954224	0.5043091773986816	0.8393872976303101
True	square_hinge	500	0.5	0.0316227766016838	26	0.46962830424308777	0.8664430379867554	0.5785608291625977	0.8395068049430847
True	square_hinge	500	0.5	0.0316227766016838	27	0.4436158835887909	0.8642786741256714	0.4845483601093292	0.8531036376953125
True	square_hinge	500	0.5	0.0316227766016838	28	0.41135039925575256	0.8783981800079346	0.4728151857852936	0.8574766516685486
True	square_hinge	500	0.5	0.0316227766016838	29	0.4409641921520233	0.8707579970359802	0.49759599566459656	0.8431451916694641
True	square_hinge	500	0.5	0.0316227766016838	30	0.4226109981536865	0.873276948928833	0.4916624128818512	0.8480169773101807
True	square_hinge	500	0.5	0.0316227766016838	31	0.4215087294578552	0.876020610332489	0.5195610523223877	0.8485289812088013
True	square_hinge	500	0.5	0.0316227766016838	32	0.4875721335411072	0.8727618455886841	0.5237940549850464	0.8426181077957153
True	square_hinge	500	0.5	0.0316227766016838	33	0.40512344241142273	0.8869653940200806	0.5137200951576233	0.856694221496582
True	square_hinge	500	0.5	0.0316227766016838	34	0.4100192189216614	0.8791224956512451	0.5143543481826782	0.8482168912887573
True	square_hinge	500	0.5	0.0316227766016838	35	0.40258514881134033	0.8835875391960144	0.4468086361885071	0.8642379641532898
True	square_hinge	500	0.5	0.0316227766016838	36	0.39725634455680847	0.8833889961242676	0.48240023851394653	0.856669545173645
True	square_hinge	500	0.5	0.0316227766016838	37	0.3837980628013611	0.8886936902999878	0.46752774715423584	0.8641883730888367
True	square_hinge	500	0.5	0.0316227766016838	38	0.4451856315135956	0.8803344368934631	0.5016193985939026	0.8444859981536865
True	square_hinge	500	0.5	0.0316227766016838	39	0.39095038175582886	0.8880450129508972	0.5146002769470215	0.8543024659156799
