batch_size	imratio	epoch	lr	train_loss	train_auc	test_loss	test_auc
1000	0.5	0	0.1	0.8583493232727051	0.6572712063789368	0.8421840667724609	0.667659342288971
1000	0.5	1	0.1	0.7766091823577881	0.707282304763794	0.789451539516449	0.6976815462112427
1000	0.5	2	0.1	0.7713274359703064	0.7088302373886108	0.7974904775619507	0.6969677805900574
1000	0.5	3	0.1	0.7532644867897034	0.7367995977401733	0.7879365682601929	0.7338038682937622
1000	0.5	4	0.1	0.6829834580421448	0.7553237080574036	0.7331556081771851	0.7376275062561035
1000	0.5	5	0.1	0.7577770352363586	0.7441522479057312	0.7792514562606812	0.7197102308273315
1000	0.5	6	0.1	0.6227369904518127	0.7859706878662109	0.6527770161628723	0.7799516320228577
1000	0.5	7	0.1	0.6445536017417908	0.7813296914100647	0.677505612373352	0.759727418422699
1000	0.5	8	0.1	0.6360135674476624	0.7929791808128357	0.6368966698646545	0.7787908315658569
1000	0.5	9	0.1	0.591693103313446	0.7980730533599854	0.6352439522743225	0.7822651863098145
1000	0.5	10	0.1	0.5877053141593933	0.8026599287986755	0.6447833776473999	0.7874431014060974
1000	0.5	11	0.1	0.5568860173225403	0.813537061214447	0.585621178150177	0.8036927580833435
1000	0.5	12	0.1	0.6795778274536133	0.7945058941841125	0.7639731168746948	0.7806742787361145
1000	0.5	13	0.1	0.5619316697120667	0.8170763254165649	0.6450168490409851	0.7963563799858093
1000	0.5	14	0.1	0.6087318062782288	0.8110315203666687	0.6583787202835083	0.7764859795570374
1000	0.5	15	0.1	0.5525922179222107	0.8172850608825684	0.6163705587387085	0.8001085519790649
1000	0.5	16	0.1	0.49414241313934326	0.8426976203918457	0.5714498162269592	0.8101838231086731
1000	0.5	17	0.1	0.585719108581543	0.8128686547279358	0.6494730710983276	0.8018500804901123
1000	0.5	18	0.1	0.4890928268432617	0.8495462536811829	0.5070472955703735	0.8369271755218506
1000	0.5	19	0.1	0.46219736337661743	0.8626629710197449	0.503549337387085	0.8393839001655579
1000	0.5	20	0.1	0.5163049697875977	0.8368912935256958	0.5743145942687988	0.8112333416938782
1000	0.5	21	0.1	0.4331257939338684	0.8690798878669739	0.5250439643859863	0.841856837272644
1000	0.5	22	0.1	0.5422584414482117	0.8489247560501099	0.5437448620796204	0.8242237567901611
1000	0.5	23	0.1	0.4427677094936371	0.864680290222168	0.5302558541297913	0.8348695039749146
1000	0.5	24	0.1	0.4092899560928345	0.8777238130569458	0.48018041253089905	0.8536311388015747
1000	0.5	25	0.1	0.4305872917175293	0.8730326294898987	0.4934597313404083	0.8450716137886047
1000	0.5	26	0.1	0.4210919141769409	0.8797760009765625	0.4827651083469391	0.8500466346740723
1000	0.5	27	0.1	0.4099048674106598	0.8774871230125427	0.5036867260932922	0.8498859405517578
1000	0.5	28	0.1	0.4547610580921173	0.8666089773178101	0.4665832817554474	0.8563701510429382
1000	0.5	29	0.1	0.4512227773666382	0.8619122505187988	0.5670815110206604	0.8229222297668457
1000	0.5	30	0.1	0.4649946093559265	0.8572351336479187	0.537794828414917	0.8392416834831238
1000	0.5	31	0.1	0.38545671105384827	0.8889608383178711	0.4420319199562073	0.8684037923812866
1000	0.5	32	0.1	0.39399951696395874	0.8900955319404602	0.5152171850204468	0.8624120950698853
1000	0.5	33	0.1	0.42398905754089355	0.8781668543815613	0.46428367495536804	0.8568172454833984
1000	0.5	34	0.1	0.451844722032547	0.8892512321472168	0.47553059458732605	0.8575387001037598
