batch_size	imratio	epoch	lr	train_loss	train_auc	test_loss	test_auc
500	0.5	0	1e-05	0.9934076070785522	0.5199315547943115	0.9901835918426514	0.52930748462677
500	0.5	1	1e-05	0.9933791160583496	0.5195001363754272	0.9901548624038696	0.5294105410575867
500	0.5	2	1e-05	0.9933833479881287	0.5196422338485718	0.9902085065841675	0.529203474521637
500	0.5	3	1e-05	0.9932396411895752	0.520129919052124	0.9901381731033325	0.5293601155281067
500	0.5	4	1e-05	0.9936215281486511	0.5188056826591492	0.9901613593101501	0.5293694734573364
500	0.5	5	1e-05	0.993301272392273	0.5194410681724548	0.9901450276374817	0.5292975902557373
500	0.5	6	1e-05	0.99363112449646	0.5184673070907593	0.990087628364563	0.5294098258018494
500	0.5	7	1e-05	0.9933812618255615	0.5190930366516113	0.9900524020195007	0.5294704437255859
500	0.5	8	1e-05	0.9937646389007568	0.5173977613449097	0.9900766611099243	0.5293645262718201
500	0.5	9	1e-05	0.9932368993759155	0.52037513256073	0.9900116920471191	0.5295673608779907
500	0.5	10	1e-05	0.9933152198791504	0.5196356773376465	0.9900412559509277	0.5295232534408569
500	0.5	11	1e-05	0.9933159351348877	0.5194910168647766	0.989941418170929	0.5296550393104553
500	0.5	12	1e-05	0.9932368993759155	0.5196788311004639	0.9899132251739502	0.5296258926391602
500	0.5	13	1e-05	0.993503749370575	0.5186763405799866	0.990009605884552	0.5295590162277222
500	0.5	14	1e-05	0.9933739900588989	0.5192102789878845	0.9898455739021301	0.5298138856887817
500	0.5	15	1e-05	0.9931117296218872	0.5202736854553223	0.9898859858512878	0.5297306180000305
500	0.5	16	1e-05	0.9931215047836304	0.5192033648490906	0.9897826313972473	0.5298877954483032
500	0.5	17	1e-05	0.9931456446647644	0.520258367061615	0.9898955821990967	0.5297117233276367
500	0.5	18	1e-05	0.9930452108383179	0.5203090906143188	0.9898392558097839	0.5297318696975708
500	0.5	19	1e-05	0.9931043982505798	0.5201579332351685	0.9897353053092957	0.5298993587493896
500	0.5	20	1e-05	0.9929895997047424	0.5204324722290039	0.9897735714912415	0.5298202633857727
500	0.5	21	1e-05	0.993159294128418	0.5200324654579163	0.9897075295448303	0.529975950717926
500	0.5	22	1e-05	0.9930345416069031	0.5194746255874634	0.989648163318634	0.5299508571624756
500	0.5	23	1e-05	0.993071436882019	0.5194002985954285	0.9896978139877319	0.5298819541931152
500	0.5	24	1e-05	0.9928732514381409	0.520384669303894	0.989592969417572	0.530019998550415
500	0.5	25	1e-05	0.9930548071861267	0.5197691321372986	0.9896199703216553	0.5300781726837158
500	0.5	26	1e-05	0.9930658936500549	0.5190500020980835	0.9895424246788025	0.5301485657691956
500	0.5	27	1e-05	0.9929356575012207	0.5204488635063171	0.989542543888092	0.5301200151443481
500	0.5	28	1e-05	0.9927963614463806	0.5208004713058472	0.989556074142456	0.5301443934440613
500	0.5	29	1e-05	0.9927822351455688	0.5209373235702515	0.9895412921905518	0.5301786661148071
500	0.5	30	1e-05	0.9930149912834167	0.5190283060073853	0.9894344806671143	0.5302919149398804
500	0.5	31	1e-05	0.9926624298095703	0.5207221508026123	0.9895023703575134	0.530214786529541
500	0.5	32	1e-05	0.9927818179130554	0.5204794406890869	0.9893866181373596	0.5304296016693115
