batch_size	imratio	epoch	lr	train_loss	train_auc	test_loss	test_auc
500	0.5	0	1e-05	1.0214518308639526	0.47297734022140503	1.028124213218689	0.4628968834877014
500	0.5	1	1e-05	1.0221515893936157	0.4710434079170227	1.0278862714767456	0.4637848138809204
500	0.5	2	1e-05	1.0222357511520386	0.4711979329586029	1.0268718004226685	0.46457722783088684
500	0.5	3	1e-05	1.0204806327819824	0.4741927683353424	1.0270549058914185	0.46494680643081665
500	0.5	4	1e-05	1.020000696182251	0.47611376643180847	1.0268954038619995	0.4651033282279968
500	0.5	5	1e-05	1.0212346315383911	0.47417527437210083	1.0264698266983032	0.4661131501197815
500	0.5	6	1e-05	1.0203341245651245	0.47585228085517883	1.0262244939804077	0.46688908338546753
500	0.5	7	1e-05	1.0192683935165405	0.4783768951892853	1.0260558128356934	0.467119425535202
500	0.5	8	1e-05	1.0186362266540527	0.4781097173690796	1.0249606370925903	0.4683246612548828
500	0.5	9	1e-05	1.0190746784210205	0.47841915488243103	1.0252686738967896	0.46797046065330505
500	0.5	10	1e-05	1.0207600593566895	0.47399789094924927	1.0251089334487915	0.4685130715370178
500	0.5	11	1e-05	1.0181523561477661	0.4805457592010498	1.0245105028152466	0.46931782364845276
500	0.5	12	1e-05	1.0181078910827637	0.48066452145576477	1.0237326622009277	0.4707197844982147
500	0.5	13	1e-05	1.0180630683898926	0.480529248714447	1.0239222049713135	0.47086912393569946
500	0.5	14	1e-05	1.0190927982330322	0.47874295711517334	1.0237305164337158	0.4707307517528534
500	0.5	15	1e-05	1.0169380903244019	0.48215094208717346	1.023134708404541	0.4720950424671173
500	0.5	16	1e-05	1.016952633857727	0.48144322633743286	1.0233705043792725	0.47181981801986694
500	0.5	17	1e-05	1.0172876119613647	0.48238030076026917	1.022881269454956	0.47272130846977234
500	0.5	18	1e-05	1.0169246196746826	0.48247823119163513	1.0224015712738037	0.4735475778579712
500	0.5	19	1e-05	1.0172593593597412	0.4811401665210724	1.022588849067688	0.4732785224914551
500	0.5	20	1e-05	1.0170012712478638	0.48250889778137207	1.0220013856887817	0.47418153285980225
500	0.5	21	1e-05	1.0155646800994873	0.4848335385322571	1.0217825174331665	0.47482046484947205
500	0.5	22	1e-05	1.0152992010116577	0.48616883158683777	1.021477460861206	0.475326806306839
500	0.5	23	1e-05	1.017457365989685	0.4807837903499603	1.0215938091278076	0.47504669427871704
500	0.5	24	1e-05	1.0161502361297607	0.4841976761817932	1.0207390785217285	0.4766474962234497
500	0.5	25	1e-05	1.0153402090072632	0.48634254932403564	1.0209343433380127	0.476847380399704
500	0.5	26	1e-05	1.0143295526504517	0.4878450632095337	1.0199198722839355	0.4778856933116913
500	0.5	27	1e-05	1.0150059461593628	0.48633426427841187	1.0201619863510132	0.47794002294540405
500	0.5	28	1e-05	1.0144546031951904	0.48668694496154785	1.019900918006897	0.4781915843486786
500	0.5	29	1e-05	1.014378547668457	0.48738887906074524	1.0200092792510986	0.4782397747039795
500	0.5	30	1e-05	1.0149192810058594	0.48652976751327515	1.0189576148986816	0.47975289821624756
500	0.5	31	1e-05	1.0140665769577026	0.4892284870147705	1.0188956260681152	0.48020225763320923
500	0.5	32	1e-05	1.0139362812042236	0.4875319004058838	1.0191564559936523	0.47961798310279846
500	0.5	33	1e-05	1.0135997533798218	0.4896355867385864	1.0184893608093262	0.4810402989387512
500	0.5	34	1e-05	1.0140661001205444	0.48870769143104553	1.018249750137329	0.48118141293525696
500	0.5	35	1e-05	1.0125631093978882	0.49301469326019287	1.0181198120117188	0.4818838834762573
500	0.5	36	1e-05	1.0129189491271973	0.49082013964653015	1.018298625946045	0.48171934485435486
500	0.5	37	1e-05	1.0122090578079224	0.49280035495758057	1.0178457498550415	0.4823966324329376
500	0.5	38	1e-05	1.013094425201416	0.49030184745788574	1.0169237852096558	0.483659029006958
500	0.5	39	1e-05	1.0116766691207886	0.49350202083587646	1.0172300338745117	0.4837534725666046
