batch_size	imratio	epoch	lr	train_loss	train_auc	test_loss	test_auc
500	0.1	0	3.16227766016838e-05	1.0012495517730713	0.4633094370365143	1.0016300678253174	0.4522866904735565
500	0.1	1	3.16227766016838e-05	1.0010322332382202	0.46991169452667236	1.0015506744384766	0.4524323046207428
500	0.1	2	3.16227766016838e-05	1.0011197328567505	0.4669196307659149	1.0015349388122559	0.45273998379707336
500	0.1	3	3.16227766016838e-05	1.0011554956436157	0.46611762046813965	1.0015478134155273	0.45239999890327454
500	0.1	4	3.16227766016838e-05	1.001102089881897	0.46815401315689087	1.0015368461608887	0.45254385471343994
500	0.1	5	3.16227766016838e-05	1.0011003017425537	0.4671596586704254	1.0015463829040527	0.4525284767150879
500	0.1	6	3.16227766016838e-05	1.0011943578720093	0.463423490524292	1.0015428066253662	0.4525527060031891
500	0.1	7	3.16227766016838e-05	1.0011028051376343	0.46737760305404663	1.0015548467636108	0.45240119099617004
500	0.1	8	3.16227766016838e-05	1.001176357269287	0.46490880846977234	1.00155770778656	0.45225510001182556
500	0.1	9	3.16227766016838e-05	1.0011491775512695	0.4662182927131653	1.0015441179275513	0.45247650146484375
500	0.1	10	3.16227766016838e-05	1.0011868476867676	0.46480152010917664	1.0015419721603394	0.4528006911277771
500	0.1	11	3.16227766016838e-05	1.0011671781539917	0.46448642015457153	1.001546859741211	0.45252931118011475
500	0.1	12	3.16227766016838e-05	1.0011913776397705	0.4645131826400757	1.0015281438827515	0.45297273993492126
500	0.1	13	3.16227766016838e-05	1.0011266469955444	0.46537649631500244	1.001543641090393	0.45244091749191284
500	0.1	14	3.16227766016838e-05	1.0011916160583496	0.46406984329223633	1.0015239715576172	0.4528657793998718
500	0.1	15	3.16227766016838e-05	1.0011435747146606	0.4658806324005127	1.0015370845794678	0.4524551033973694
500	0.1	16	3.16227766016838e-05	1.0011602640151978	0.4655943214893341	1.0015299320220947	0.45277461409568787
500	0.1	17	3.16227766016838e-05	1.0011570453643799	0.46484988927841187	1.0015326738357544	0.4526415169239044
500	0.1	18	3.16227766016838e-05	1.0011790990829468	0.4643527865409851	1.0015442371368408	0.4525308609008789
500	0.1	19	3.16227766016838e-05	1.001152753829956	0.46528637409210205	1.0015208721160889	0.4528474509716034
500	0.1	20	3.16227766016838e-05	1.0011394023895264	0.4664630889892578	1.001531958580017	0.45242953300476074
500	0.1	21	3.16227766016838e-05	1.0010509490966797	0.46898284554481506	1.001529335975647	0.4527260661125183
500	0.1	22	3.16227766016838e-05	1.0011229515075684	0.4669288694858551	1.001516580581665	0.45287656784057617
500	0.1	23	3.16227766016838e-05	1.0011502504348755	0.46510472893714905	1.0015205144882202	0.4527335464954376
500	0.1	24	3.16227766016838e-05	1.0010875463485718	0.46704408526420593	1.001522183418274	0.4528440833091736
500	0.1	25	3.16227766016838e-05	1.001089096069336	0.467894971370697	1.0015307664871216	0.4524957835674286
500	0.1	26	3.16227766016838e-05	1.0011898279190063	0.4640170633792877	1.0015156269073486	0.4527665972709656
500	0.1	27	3.16227766016838e-05	1.0011959075927734	0.4636319875717163	1.0015350580215454	0.4524270296096802
500	0.1	28	3.16227766016838e-05	1.0011073350906372	0.46645501255989075	1.0015201568603516	0.4528549015522003
500	0.1	29	3.16227766016838e-05	1.0010926723480225	0.4661232829093933	1.0015039443969727	0.45260605216026306
500	0.1	30	3.16227766016838e-05	1.0011082887649536	0.46614310145378113	1.0015153884887695	0.45296093821525574
500	0.1	31	3.16227766016838e-05	1.0011656284332275	0.46516650915145874	1.0014996528625488	0.45293620228767395
500	0.1	32	3.16227766016838e-05	1.001103162765503	0.4666612446308136	1.0014971494674683	0.4530278444290161
500	0.1	33	3.16227766016838e-05	1.0011582374572754	0.465080201625824	1.0015172958374023	0.45268183946609497
500	0.1	34	3.16227766016838e-05	1.0011966228485107	0.4638156294822693	1.001514196395874	0.4527873992919922
500	0.1	35	3.16227766016838e-05	1.0010569095611572	0.46846529841423035	1.0015031099319458	0.4527849555015564
500	0.1	36	3.16227766016838e-05	1.001153826713562	0.4652288556098938	1.0015230178833008	0.4527530074119568
500	0.1	37	3.16227766016838e-05	1.001142978668213	0.4648232161998749	1.0014938116073608	0.4529193639755249
500	0.1	38	3.16227766016838e-05	1.0010613203048706	0.46817919611930847	1.0015095472335815	0.4528752267360687
500	0.1	39	3.16227766016838e-05	1.0011718273162842	0.46397992968559265	1.001502513885498	0.45281168818473816
500	0.1	40	3.16227766016838e-05	1.001125454902649	0.4658169746398926	1.0015075206756592	0.45282939076423645
500	0.1	41	3.16227766016838e-05	1.001143217086792	0.4649466276168823	1.0014994144439697	0.4527963697910309
500	0.1	42	3.16227766016838e-05	1.0011073350906372	0.4667409658432007	1.001491665840149	0.4529840052127838
500	0.1	43	3.16227766016838e-05	1.0010650157928467	0.4676191508769989	1.0015037059783936	0.4527619183063507
500	0.1	44	3.16227766016838e-05	1.0011407136917114	0.46584874391555786	1.0015054941177368	0.45270341634750366
500	0.1	45	3.16227766016838e-05	1.001140832901001	0.4651610255241394	1.0014945268630981	0.45283815264701843
500	0.1	46	3.16227766016838e-05	1.0010986328125	0.46607738733291626	1.0014945268630981	0.45299094915390015
500	0.1	47	3.16227766016838e-05	1.0011744499206543	0.4635096490383148	1.0014914274215698	0.4530929923057556
500	0.1	48	3.16227766016838e-05	1.001103401184082	0.4662521779537201	1.0014952421188354	0.45290499925613403
500	0.1	49	3.16227766016838e-05	1.0011210441589355	0.4662240147590637	1.0014910697937012	0.4529649019241333
500	0.1	50	3.16227766016838e-05	1.0010591745376587	0.468125581741333	1.0014979839324951	0.452908456325531
500	0.1	51	3.16227766016838e-05	1.0010563135147095	0.4669368267059326	1.0014877319335938	0.4528791010379791
500	0.1	52	3.16227766016838e-05	1.0011634826660156	0.46391499042510986	1.0014846324920654	0.45311421155929565
500	0.1	53	3.16227766016838e-05	1.0010422468185425	0.4683268368244171	1.0014755725860596	0.45294198393821716
500	0.1	54	3.16227766016838e-05	1.0011903047561646	0.4646238386631012	1.0014851093292236	0.45318761467933655
500	0.1	55	3.16227766016838e-05	1.001124382019043	0.4649459421634674	1.0014820098876953	0.45310062170028687
500	0.1	56	3.16227766016838e-05	1.0010366439819336	0.46823224425315857	1.001481533050537	0.4530957341194153
500	0.1	57	3.16227766016838e-05	1.0011156797409058	0.4670628309249878	1.0014890432357788	0.4530397951602936
500	0.1	58	3.16227766016838e-05	1.0010764598846436	0.46758899092674255	1.0014935731887817	0.4528807997703552
500	0.1	59	3.16227766016838e-05	1.0011063814163208	0.46571293473243713	1.001463532447815	0.4533155560493469
500	0.1	60	3.16227766016838e-05	1.0010963678359985	0.46624720096588135	1.0014687776565552	0.4532823860645294
500	0.1	61	3.16227766016838e-05	1.0010979175567627	0.4666379690170288	1.001478910446167	0.45295071601867676
500	0.1	62	3.16227766016838e-05	1.001089334487915	0.46671411395072937	1.001471996307373	0.45306396484375
500	0.1	63	3.16227766016838e-05	1.0011025667190552	0.46670788526535034	1.0014700889587402	0.4529334008693695
