batch_size	imratio	epoch	lr	train_loss	train_auc	test_loss	test_auc
100	0.1	0	0.1	0.9147825837135315	0.6159482002258301	0.9102334976196289	0.618084192276001
100	0.1	1	0.1	0.8521116375923157	0.6672670841217041	0.8437685370445251	0.6718868017196655
100	0.1	2	0.1	0.7771284580230713	0.704876720905304	0.7895513772964478	0.6995620727539062
100	0.1	3	0.1	0.7277604937553406	0.7317374348640442	0.7908076047897339	0.7036874890327454
100	0.1	4	0.1	0.6796320080757141	0.7552789449691772	0.7443189024925232	0.7281832695007324
100	0.1	5	0.1	0.8116832375526428	0.7027510404586792	0.8928364515304565	0.6712421178817749
100	0.1	6	0.1	0.6306723356246948	0.7801056504249573	0.7407799363136292	0.7407708168029785
100	0.1	7	0.1	0.6281883120536804	0.7894718647003174	0.6648878455162048	0.7635160684585571
100	0.1	8	0.1	0.6296789646148682	0.7910637259483337	0.6960410475730896	0.7534887194633484
100	0.1	9	0.1	0.6920463442802429	0.793900728225708	0.6502090692520142	0.7896896600723267
100	0.1	10	0.1	0.690682053565979	0.8066611289978027	0.7691286206245422	0.7842264175415039
100	0.1	11	0.1	0.5490203499794006	0.8279763460159302	0.6289524435997009	0.8090022802352905
100	0.1	12	0.1	0.6336545348167419	0.8018890023231506	0.7699512243270874	0.7496206760406494
100	0.1	13	0.1	0.5331300497055054	0.8398710489273071	0.5633004307746887	0.8145738840103149
100	0.1	14	0.1	0.49897605180740356	0.8402056694030762	0.5606505870819092	0.8152278661727905
100	0.1	15	0.1	0.4699155390262604	0.8502575159072876	0.6249334216117859	0.7978333234786987
100	0.1	16	0.1	0.6224285960197449	0.8329033851623535	0.7528908848762512	0.7988361716270447
100	0.1	17	0.1	0.43021464347839355	0.8711081147193909	0.5602143406867981	0.8309307098388672
100	0.1	18	0.1	0.45508989691734314	0.868771493434906	0.6067895889282227	0.8254057168960571
100	0.1	19	0.1	0.44533631205558777	0.8670373558998108	0.5726270079612732	0.8141247034072876
100	0.1	20	0.1	0.43076857924461365	0.8673399090766907	0.5434593558311462	0.831188976764679
100	0.1	21	0.1	0.45706668496131897	0.8639852404594421	0.5812758803367615	0.8313941955566406
100	0.1	22	0.1	0.3894479274749756	0.8888567686080933	0.5561226010322571	0.8225874900817871
100	0.1	23	0.1	0.40146729350090027	0.8988187909126282	0.499882310628891	0.8446258306503296
